#    L    TT             EE             TE             PP             TP          
  2118   0.190450E+03   0.380092E+01  -0.453272E+01   0.529613E+05   0.764347E+01
  2119   0.189738E+03   0.380658E+01  -0.438224E+01   0.529006E+05   0.760843E+01
  2120   0.189010E+03   0.381295E+01  -0.423369E+01   0.528399E+05   0.757350E+01
  2121   0.188281E+03   0.382026E+01  -0.408731E+01   0.527794E+05   0.753867E+01
  2122   0.187544E+03   0.382821E+01  -0.394295E+01   0.527189E+05   0.750395E+01
  2123   0.186805E+03   0.383695E+01  -0.380078E+01   0.526585E+05   0.746932E+01
  2124   0.186066E+03   0.384640E+01  -0.366071E+01   0.525982E+05   0.743478E+01
  2125   0.185311E+03   0.385673E+01  -0.352284E+01   0.525380E+05   0.740032E+01
  2126   0.184562E+03   0.386756E+01  -0.338723E+01   0.524778E+05   0.736595E+01
  2127   0.183797E+03   0.387933E+01  -0.325399E+01   0.524178E+05   0.733165E+01
  2128   0.183039E+03   0.389169E+01  -0.312295E+01   0.523578E+05   0.729742E+01
  2129   0.182264E+03   0.390470E+01  -0.299428E+01   0.522979E+05   0.726325E+01
  2130   0.181489E+03   0.391844E+01  -0.286799E+01   0.522380E+05   0.722915E+01
  2131   0.180712E+03   0.393299E+01  -0.274414E+01   0.521783E+05   0.719510E+01
  2132   0.179934E+03   0.394806E+01  -0.262261E+01   0.521186E+05   0.716109E+01
  2133   0.179147E+03   0.396386E+01  -0.250370E+01   0.520591E+05   0.712714E+01
  2134   0.178359E+03   0.398026E+01  -0.238726E+01   0.519996E+05   0.709322E+01
  2135   0.177563E+03   0.399732E+01  -0.227315E+01   0.519401E+05   0.705934E+01
  2136   0.176765E+03   0.401484E+01  -0.216183E+01   0.518808E+05   0.702548E+01
  2137   0.175966E+03   0.403310E+01  -0.205292E+01   0.518215E+05   0.699165E+01
  2138   0.175158E+03   0.405189E+01  -0.194666E+01   0.517624E+05   0.695784E+01
  2139   0.174356E+03   0.407128E+01  -0.184299E+01   0.517033E+05   0.692405E+01
  2140   0.173546E+03   0.409120E+01  -0.174190E+01   0.516442E+05   0.689026E+01
  2141   0.172742E+03   0.411151E+01  -0.164355E+01   0.515853E+05   0.685647E+01
  2142   0.171921E+03   0.413251E+01  -0.154780E+01   0.515264E+05   0.682269E+01
  2143   0.171099E+03   0.415396E+01  -0.145481E+01   0.514676E+05   0.678890E+01
  2144   0.170276E+03   0.417589E+01  -0.136436E+01   0.514089E+05   0.675510E+01
  2145   0.169458E+03   0.419836E+01  -0.127683E+01   0.513503E+05   0.672128E+01
  2146   0.168632E+03   0.422122E+01  -0.119187E+01   0.512918E+05   0.668744E+01
  2147   0.167804E+03   0.424456E+01  -0.110970E+01   0.512333E+05   0.665357E+01
  2148   0.166990E+03   0.426844E+01  -0.103029E+01   0.511749E+05   0.661967E+01
  2149   0.166167E+03   0.429273E+01  -0.953609E+00   0.511166E+05   0.658574E+01
  2150   0.165335E+03   0.431735E+01  -0.879695E+00   0.510584E+05   0.655176E+01
  2151   0.164508E+03   0.434238E+01  -0.808559E+00   0.510002E+05   0.651774E+01
  2152   0.163681E+03   0.436781E+01  -0.740179E+00   0.509421E+05   0.648367E+01
  2153   0.162851E+03   0.439358E+01  -0.674608E+00   0.508841E+05   0.644956E+01
  2154   0.162021E+03   0.441968E+01  -0.611824E+00   0.508262E+05   0.641541E+01
  2155   0.161196E+03   0.444612E+01  -0.551827E+00   0.507684E+05   0.638121E+01
  2156   0.160369E+03   0.447288E+01  -0.494611E+00   0.507106E+05   0.634698E+01
  2157   0.159541E+03   0.449991E+01  -0.440199E+00   0.506529E+05   0.631270E+01
  2158   0.158720E+03   0.452727E+01  -0.388576E+00   0.505953E+05   0.627839E+01
  2159   0.157889E+03   0.455489E+01  -0.339743E+00   0.505378E+05   0.624404E+01
  2160   0.157064E+03   0.458269E+01  -0.293700E+00   0.504803E+05   0.620966E+01
  2161   0.156238E+03   0.461075E+01  -0.250443E+00   0.504229E+05   0.617525E+01
  2162   0.155418E+03   0.463907E+01  -0.209976E+00   0.503656E+05   0.614080E+01
  2163   0.154596E+03   0.466751E+01  -0.172289E+00   0.503084E+05   0.610632E+01
  2164   0.153773E+03   0.469612E+01  -0.137378E+00   0.502512E+05   0.607181E+01
  2165   0.152956E+03   0.472507E+01  -0.105240E+00   0.501941E+05   0.603727E+01
  2166   0.152145E+03   0.475398E+01  -0.758729E-01   0.501371E+05   0.600271E+01
  2167   0.151326E+03   0.478300E+01  -0.492691E-01   0.500802E+05   0.596812E+01
  2168   0.150512E+03   0.481227E+01  -0.254177E-01   0.500234E+05   0.593350E+01
  2169   0.149712E+03   0.484151E+01  -0.430149E-02   0.499666E+05   0.589887E+01
  2170   0.148911E+03   0.487094E+01   0.140931E-01   0.499099E+05   0.586421E+01
  2171   0.148101E+03   0.490032E+01   0.297811E-01   0.498533E+05   0.582953E+01
  2172   0.147304E+03   0.492982E+01   0.427746E-01   0.497967E+05   0.579483E+01
  2173   0.146514E+03   0.495927E+01   0.530893E-01   0.497403E+05   0.576012E+01
  2174   0.145722E+03   0.498891E+01   0.607434E-01   0.496839E+05   0.572539E+01
  2175   0.144929E+03   0.501844E+01   0.657485E-01   0.496276E+05   0.569064E+01
  2176   0.144142E+03   0.504785E+01   0.681244E-01   0.495713E+05   0.565588E+01
  2177   0.143376E+03   0.507738E+01   0.678911E-01   0.495151E+05   0.562111E+01
  2178   0.142601E+03   0.510679E+01   0.650617E-01   0.494590E+05   0.558633E+01
  2179   0.141826E+03   0.513616E+01   0.596535E-01   0.494030E+05   0.555154E+01
  2180   0.141056E+03   0.516542E+01   0.516891E-01   0.493471E+05   0.551673E+01
  2181   0.140293E+03   0.519464E+01   0.411826E-01   0.492912E+05   0.548193E+01
  2182   0.139535E+03   0.522374E+01   0.281558E-01   0.492354E+05   0.544711E+01
  2183   0.138777E+03   0.525273E+01   0.126602E-01   0.491797E+05   0.541229E+01
  2184   0.138025E+03   0.528154E+01  -0.531225E-02   0.491240E+05   0.537747E+01
  2185   0.137279E+03   0.531016E+01  -0.257175E-01   0.490685E+05   0.534265E+01
  2186   0.136540E+03   0.533873E+01  -0.485264E-01   0.490130E+05   0.530783E+01
  2187   0.135814E+03   0.536705E+01  -0.737246E-01   0.489575E+05   0.527301E+01
  2188   0.135079E+03   0.539525E+01  -0.101268E+00   0.489022E+05   0.523819E+01
  2189   0.134359E+03   0.542319E+01  -0.131143E+00   0.488469E+05   0.520337E+01
  2190   0.133652E+03   0.545087E+01  -0.163312E+00   0.487917E+05   0.516856E+01
  2191   0.132936E+03   0.547844E+01  -0.197761E+00   0.487366E+05   0.513375E+01
  2192   0.132234E+03   0.550559E+01  -0.234461E+00   0.486815E+05   0.509896E+01
  2193   0.131531E+03   0.553256E+01  -0.273375E+00   0.486265E+05   0.506417E+01
  2194   0.130842E+03   0.555934E+01  -0.314483E+00   0.485716E+05   0.502939E+01
  2195   0.130152E+03   0.558578E+01  -0.357805E+00   0.485167E+05   0.499462E+01
  2196   0.129476E+03   0.561188E+01  -0.403203E+00   0.484620E+05   0.495987E+01
  2197   0.128806E+03   0.563773E+01  -0.450661E+00   0.484073E+05   0.492513E+01
  2198   0.128135E+03   0.566323E+01  -0.500188E+00   0.483527E+05   0.489040E+01
  2199   0.127470E+03   0.568840E+01  -0.551791E+00   0.482981E+05   0.485569E+01
  2200   0.126819E+03   0.571324E+01  -0.605405E+00   0.482436E+05   0.482101E+01
  2201   0.126175E+03   0.573781E+01  -0.660887E+00   0.481892E+05   0.478634E+01
  2202   0.125530E+03   0.576189E+01  -0.718539E+00   0.481349E+05   0.475168E+01
  2203   0.124906E+03   0.578571E+01  -0.777768E+00   0.480806E+05   0.471705E+01
  2204   0.124273E+03   0.580911E+01  -0.838948E+00   0.480264E+05   0.468243E+01
  2205   0.123663E+03   0.583201E+01  -0.901859E+00   0.479723E+05   0.464784E+01
  2206   0.123051E+03   0.585458E+01  -0.966578E+00   0.479182E+05   0.461325E+01
  2207   0.122445E+03   0.587672E+01  -0.103288E+01   0.478643E+05   0.457869E+01
  2208   0.121854E+03   0.589851E+01  -0.110078E+01   0.478103E+05   0.454414E+01
  2209   0.121262E+03   0.591972E+01  -0.117042E+01   0.477565E+05   0.450960E+01
  2210   0.120684E+03   0.594051E+01  -0.124172E+01   0.477027E+05   0.447508E+01
  2211   0.120113E+03   0.596094E+01  -0.131448E+01   0.476490E+05   0.444057E+01
  2212   0.119548E+03   0.598072E+01  -0.138883E+01   0.475954E+05   0.440607E+01
  2213   0.118990E+03   0.600014E+01  -0.146456E+01   0.475419E+05   0.437159E+01
  2214   0.118439E+03   0.601905E+01  -0.154160E+01   0.474884E+05   0.433711E+01
  2215   0.117894E+03   0.603753E+01  -0.162017E+01   0.474350E+05   0.430265E+01
  2216   0.117357E+03   0.605534E+01  -0.169998E+01   0.473816E+05   0.426820E+01
  2217   0.116833E+03   0.607271E+01  -0.178103E+01   0.473283E+05   0.423376E+01
  2218   0.116309E+03   0.608949E+01  -0.186340E+01   0.472751E+05   0.419933E+01
  2219   0.115807E+03   0.610575E+01  -0.194694E+01   0.472220E+05   0.416490E+01
  2220   0.115304E+03   0.612157E+01  -0.203165E+01   0.471689E+05   0.413049E+01
  2221   0.114800E+03   0.613679E+01  -0.211754E+01   0.471160E+05   0.409608E+01
  2222   0.114319E+03   0.615141E+01  -0.220431E+01   0.470630E+05   0.406167E+01
  2223   0.113844E+03   0.616543E+01  -0.229211E+01   0.470102E+05   0.402728E+01
  2224   0.113369E+03   0.617899E+01  -0.238094E+01   0.469574E+05   0.399288E+01
  2225   0.112901E+03   0.619196E+01  -0.247059E+01   0.469047E+05   0.395850E+01
  2226   0.112447E+03   0.620424E+01  -0.256113E+01   0.468520E+05   0.392412E+01
  2227   0.112001E+03   0.621599E+01  -0.265257E+01   0.467994E+05   0.388974E+01
  2228   0.111561E+03   0.622705E+01  -0.274482E+01   0.467469E+05   0.385536E+01
  2229   0.111136E+03   0.623758E+01  -0.283761E+01   0.466945E+05   0.382099E+01
  2230   0.110711E+03   0.624749E+01  -0.293129E+01   0.466421E+05   0.378662E+01
  2231   0.110300E+03   0.625679E+01  -0.302550E+01   0.465898E+05   0.375224E+01
  2232   0.109889E+03   0.626547E+01  -0.312040E+01   0.465376E+05   0.371787E+01
  2233   0.109493E+03   0.627354E+01  -0.321576E+01   0.464854E+05   0.368350E+01
  2234   0.109111E+03   0.628098E+01  -0.331166E+01   0.464333E+05   0.364913E+01
  2235   0.108736E+03   0.628788E+01  -0.340810E+01   0.463813E+05   0.361476E+01
  2236   0.108369E+03   0.629407E+01  -0.350486E+01   0.463293E+05   0.358038E+01
  2237   0.108002E+03   0.629957E+01  -0.360210E+01   0.462774E+05   0.354601E+01
  2238   0.107642E+03   0.630451E+01  -0.369988E+01   0.462256E+05   0.351163E+01
  2239   0.107296E+03   0.630882E+01  -0.379769E+01   0.461739E+05   0.347724E+01
  2240   0.106943E+03   0.631250E+01  -0.389569E+01   0.461222E+05   0.344285E+01
  2241   0.106605E+03   0.631547E+01  -0.399402E+01   0.460706E+05   0.340846E+01
  2242   0.106290E+03   0.631781E+01  -0.409254E+01   0.460190E+05   0.337406E+01
  2243   0.105996E+03   0.631950E+01  -0.419095E+01   0.459675E+05   0.333966E+01
  2244   0.105688E+03   0.632056E+01  -0.428962E+01   0.459161E+05   0.330524E+01
  2245   0.105387E+03   0.632091E+01  -0.438834E+01   0.458647E+05   0.327082E+01
  2246   0.105094E+03   0.632068E+01  -0.448711E+01   0.458135E+05   0.323640E+01
  2247   0.104816E+03   0.631981E+01  -0.458586E+01   0.457622E+05   0.320196E+01
  2248   0.104537E+03   0.631822E+01  -0.468451E+01   0.457111E+05   0.316751E+01
  2249   0.104267E+03   0.631606E+01  -0.478292E+01   0.456600E+05   0.313306E+01
  2250   0.104011E+03   0.631317E+01  -0.488139E+01   0.456090E+05   0.309859E+01
  2251   0.103756E+03   0.630970E+01  -0.497948E+01   0.455580E+05   0.306411E+01
  2252   0.103508E+03   0.630551E+01  -0.507747E+01   0.455071E+05   0.302964E+01
  2253   0.103275E+03   0.630073E+01  -0.517514E+01   0.454563E+05   0.299519E+01
  2254   0.103050E+03   0.629529E+01  -0.527249E+01   0.454056E+05   0.296078E+01
  2255   0.102826E+03   0.628927E+01  -0.536944E+01   0.453549E+05   0.292642E+01
  2256   0.102616E+03   0.628252E+01  -0.546605E+01   0.453043E+05   0.289212E+01
  2257   0.102407E+03   0.627518E+01  -0.556218E+01   0.452537E+05   0.285791E+01
  2258   0.102205E+03   0.626717E+01  -0.565776E+01   0.452032E+05   0.282379E+01
  2259   0.102019E+03   0.625849E+01  -0.575306E+01   0.451528E+05   0.278979E+01
  2260   0.101833E+03   0.624922E+01  -0.584764E+01   0.451024E+05   0.275592E+01
  2261   0.101654E+03   0.623928E+01  -0.594150E+01   0.450522E+05   0.272219E+01
  2262   0.101484E+03   0.622882E+01  -0.603471E+01   0.450019E+05   0.268863E+01
  2263   0.101321E+03   0.621768E+01  -0.612733E+01   0.449518E+05   0.265524E+01
  2264   0.101159E+03   0.620587E+01  -0.621892E+01   0.449017E+05   0.262204E+01
  2265   0.100997E+03   0.619353E+01  -0.630985E+01   0.448516E+05   0.258905E+01
  2266   0.100850E+03   0.618058E+01  -0.640004E+01   0.448017E+05   0.255629E+01
  2267   0.100719E+03   0.616703E+01  -0.648903E+01   0.447518E+05   0.252376E+01
  2268   0.100588E+03   0.615279E+01  -0.657771E+01   0.447019E+05   0.249149E+01
  2269   0.100458E+03   0.613802E+01  -0.666579E+01   0.446522E+05   0.245949E+01
  2270   0.100335E+03   0.612271E+01  -0.675266E+01   0.446024E+05   0.242777E+01
  2271   0.100228E+03   0.610678E+01  -0.683833E+01   0.445528E+05   0.239636E+01
  2272   0.100122E+03   0.609032E+01  -0.692278E+01   0.445032E+05   0.236526E+01
  2273   0.100016E+03   0.607308E+01  -0.700601E+01   0.444537E+05   0.233450E+01
  2274   0.999249E+02   0.605538E+01  -0.708876E+01   0.444043E+05   0.230409E+01
  2275   0.998274E+02   0.603721E+01  -0.717029E+01   0.443549E+05   0.227404E+01
  2276   0.997528E+02   0.601841E+01  -0.724984E+01   0.443055E+05   0.224437E+01
  2277   0.996788E+02   0.599906E+01  -0.732891E+01   0.442563E+05   0.221509E+01
  2278   0.995979E+02   0.597923E+01  -0.740748E+01   0.442071E+05   0.218623E+01
  2279   0.995326E+02   0.595878E+01  -0.748406E+01   0.441580E+05   0.215779E+01
  2280   0.994679E+02   0.593791E+01  -0.756014E+01   0.441089E+05   0.212980E+01
  2281   0.994113E+02   0.591634E+01  -0.763423E+01   0.440599E+05   0.210226E+01
  2282   0.993553E+02   0.589444E+01  -0.770706E+01   0.440109E+05   0.207520E+01
  2283   0.993001E+02   0.587190E+01  -0.777863E+01   0.439621E+05   0.204863E+01
  2284   0.992604E+02   0.584901E+01  -0.784820E+01   0.439133E+05   0.202256E+01
  2285   0.992215E+02   0.582557E+01  -0.791725E+01   0.438645E+05   0.199702E+01
  2286   0.991684E+02   0.580155E+01  -0.798502E+01   0.438158E+05   0.197201E+01
  2287   0.991235E+02   0.577720E+01  -0.805078E+01   0.437672E+05   0.194755E+01
  2288   0.991091E+02   0.575227E+01  -0.811526E+01   0.437186E+05   0.192366E+01
  2289   0.990806E+02   0.572699E+01  -0.817845E+01   0.436701E+05   0.190035E+01
  2290   0.990603E+02   0.570114E+01  -0.823962E+01   0.436217E+05   0.187764E+01
  2291   0.990557E+02   0.567486E+01  -0.830023E+01   0.435733E+05   0.185555E+01
  2292   0.990668E+02   0.564822E+01  -0.835881E+01   0.435250E+05   0.183408E+01
  2293   0.990565E+02   0.562108E+01  -0.841609E+01   0.434767E+05   0.181327E+01
  2294   0.990545E+02   0.559358E+01  -0.847132E+01   0.434285E+05   0.179311E+01
  2295   0.990607E+02   0.556550E+01  -0.852525E+01   0.433804E+05   0.177363E+01
  2296   0.990530E+02   0.553728E+01  -0.857712E+01   0.433324E+05   0.175484E+01
  2297   0.990685E+02   0.550855E+01  -0.862842E+01   0.432844E+05   0.173677E+01
  2298   0.990849E+02   0.547953E+01  -0.867766E+01   0.432364E+05   0.171941E+01
  2299   0.990948E+02   0.545006E+01  -0.872483E+01   0.431885E+05   0.170280E+01
  2300   0.991206E+02   0.542016E+01  -0.877067E+01   0.431407E+05   0.168694E+01
  2301   0.991250E+02   0.538995E+01  -0.881518E+01   0.430930E+05   0.167185E+01
  2302   0.991452E+02   0.535952E+01  -0.885835E+01   0.430453E+05   0.165752E+01
  2303   0.991813E+02   0.532858E+01  -0.889869E+01   0.429976E+05   0.164394E+01
  2304   0.992034E+02   0.529741E+01  -0.893769E+01   0.429500E+05   0.163111E+01
  2305   0.992339E+02   0.526594E+01  -0.897533E+01   0.429025E+05   0.161901E+01
  2306   0.992654E+02   0.523410E+01  -0.901086E+01   0.428551E+05   0.160763E+01
  2307   0.992755E+02   0.520203E+01  -0.904577E+01   0.428077E+05   0.159697E+01
  2308   0.993163E+02   0.516967E+01  -0.907783E+01   0.427604E+05   0.158702E+01
  2309   0.993729E+02   0.513701E+01  -0.910850E+01   0.427131E+05   0.157776E+01
  2310   0.994155E+02   0.510420E+01  -0.913705E+01   0.426659E+05   0.156919E+01
  2311   0.994516E+02   0.507094E+01  -0.916421E+01   0.426187E+05   0.156130E+01
  2312   0.994961E+02   0.503761E+01  -0.918997E+01   0.425716E+05   0.155408E+01
  2313   0.995340E+02   0.500405E+01  -0.921359E+01   0.425246E+05   0.154751E+01
  2314   0.995803E+02   0.497026E+01  -0.923506E+01   0.424776E+05   0.154160E+01
  2315   0.996275E+02   0.493625E+01  -0.925511E+01   0.424307E+05   0.153633E+01
  2316   0.996681E+02   0.490209E+01  -0.927375E+01   0.423839E+05   0.153169E+01
  2317   0.997171E+02   0.486777E+01  -0.929022E+01   0.423371E+05   0.152767E+01
  2318   0.997669E+02   0.483323E+01  -0.930600E+01   0.422904E+05   0.152427E+01
  2319   0.998102E+02   0.479854E+01  -0.931960E+01   0.422437E+05   0.152147E+01
  2320   0.998618E+02   0.476377E+01  -0.933102E+01   0.421971E+05   0.151927E+01
  2321   0.999217E+02   0.472877E+01  -0.934025E+01   0.421505E+05   0.151765E+01
  2322   0.999676E+02   0.469377E+01  -0.934802E+01   0.421040E+05   0.151661E+01
  2323   0.100007E+03   0.465853E+01  -0.935434E+01   0.420576E+05   0.151613E+01
  2324   0.100062E+03   0.462337E+01  -0.935919E+01   0.420112E+05   0.151621E+01
  2325   0.100110E+03   0.458798E+01  -0.936183E+01   0.419649E+05   0.151684E+01
  2326   0.100160E+03   0.455259E+01  -0.936373E+01   0.419187E+05   0.151801E+01
  2327   0.100210E+03   0.451696E+01  -0.936266E+01   0.418725E+05   0.151971E+01
  2328   0.100276E+03   0.448148E+01  -0.936011E+01   0.418263E+05   0.152193E+01
  2329   0.100327E+03   0.444585E+01  -0.935606E+01   0.417803E+05   0.152466E+01
  2330   0.100373E+03   0.441020E+01  -0.935052E+01   0.417343E+05   0.152790E+01
  2331   0.100411E+03   0.437463E+01  -0.934272E+01   0.416883E+05   0.153163E+01
  2332   0.100458E+03   0.433897E+01  -0.933416E+01   0.416424E+05   0.153584E+01
  2333   0.100506E+03   0.430331E+01  -0.932333E+01   0.415966E+05   0.154052E+01
  2334   0.100532E+03   0.426749E+01  -0.931099E+01   0.415508E+05   0.154567E+01
  2335   0.100574E+03   0.423189E+01  -0.929711E+01   0.415050E+05   0.155127E+01
  2336   0.100616E+03   0.419620E+01  -0.928170E+01   0.414594E+05   0.155733E+01
  2337   0.100652E+03   0.416065E+01  -0.926327E+01   0.414138E+05   0.156381E+01
  2338   0.100689E+03   0.412517E+01  -0.924477E+01   0.413682E+05   0.157073E+01
  2339   0.100719E+03   0.408961E+01  -0.922398E+01   0.413227E+05   0.157807E+01
  2340   0.100750E+03   0.405419E+01  -0.920015E+01   0.412773E+05   0.158581E+01
  2341   0.100796E+03   0.401890E+01  -0.917847E+01   0.412319E+05   0.159396E+01
  2342   0.100821E+03   0.398361E+01  -0.915299E+01   0.411866E+05   0.160249E+01
  2343   0.100847E+03   0.394846E+01  -0.912593E+01   0.411413E+05   0.161141E+01
  2344   0.100873E+03   0.391337E+01  -0.909729E+01   0.410961E+05   0.162070E+01
  2345   0.100900E+03   0.387849E+01  -0.906781E+01   0.410510E+05   0.163035E+01
  2346   0.100928E+03   0.384375E+01  -0.903674E+01   0.410059E+05   0.164036E+01
  2347   0.100957E+03   0.380908E+01  -0.900333E+01   0.409608E+05   0.165071E+01
  2348   0.100972E+03   0.377462E+01  -0.896980E+01   0.409159E+05   0.166139E+01
  2349   0.101002E+03   0.374022E+01  -0.893391E+01   0.408709E+05   0.167240E+01
  2350   0.101003E+03   0.370603E+01  -0.889716E+01   0.408261E+05   0.168373E+01
  2351   0.101005E+03   0.367198E+01  -0.885804E+01   0.407813E+05   0.169537E+01
  2352   0.101015E+03   0.363814E+01  -0.881729E+01   0.407365E+05   0.170729E+01
  2353   0.101018E+03   0.360444E+01  -0.877641E+01   0.406918E+05   0.171948E+01
  2354   0.101029E+03   0.357104E+01  -0.873390E+01   0.406472E+05   0.173192E+01
  2355   0.101026E+03   0.353777E+01  -0.869050E+01   0.406026E+05   0.174460E+01
  2356   0.101024E+03   0.350479E+01  -0.864472E+01   0.405581E+05   0.175749E+01
